"","movie_id","score","reviews","avg.rating","stroke"
"373",742,440,174,2.52873563218391,1
"374",743,275,107,2.57009345794393,1
"375",745,2970,657,4.52054794520548,1
"376",748,1314,417,3.15107913669065,1
"377",750,6083,1367,4.44989027066569,1
"378",761,343,123,2.78861788617886,1
"379",762,651,298,2.18456375838926,1
"380",765,450,171,2.63157894736842,1
"381",766,357,100,3.57,1
"382",778,2974,751,3.96005326231691,1
"383",780,6073,1730,3.51040462427746,1
"384",781,348,103,3.37864077669903,1
"385",782,370,145,2.55172413793103,1
"386",783,1257,390,3.22307692307692,1
"387",784,1051,385,2.72987012987013,1
"388",785,2661,765,3.47843137254902,1
"389",786,1437,460,3.12391304347826,1
"390",788,2840,948,2.9957805907173,1
"391",798,552,204,2.70588235294118,1
"392",799,1132,338,3.3491124260355,1
"393",800,2572,630,4.08253968253968,1
"394",801,375,121,3.09917355371901,1
"395",802,1493,427,3.49648711943794,1
"396",804,694,233,2.97854077253219,1
"397",805,1235,344,3.59011627906977,1
"398",810,176,120,1.46666666666667,1
"399",818,484,189,2.56084656084656,1
"400",829,300,131,2.29007633587786,1
"401",830,871,295,2.95254237288136,1
"402",832,1962,564,3.47872340425532,1
"403",835,322,103,3.12621359223301,1
"404",836,629,237,2.65400843881857,1
"405",837,758,218,3.47706422018349,1
"406",838,1944,501,3.88023952095808,1
"407",839,299,135,2.21481481481481,1
"408",842,391,151,2.58940397350993,1
"409",848,536,156,3.43589743589744,1
"410",849,1283,511,2.51076320939335,1
"411",851,444,127,3.49606299212598,1
"412",852,1981,615,3.22113821138211,1
"413",858,10059,2223,4.52496626180837,1
"414",861,959,273,3.51282051282051,1
"415",866,2187,572,3.82342657342657,1
"416",878,360,122,2.95081967213115,1
"417",879,670,237,2.82700421940928,1
"418",880,713,324,2.20061728395062,1
"419",886,306,104,2.94230769230769,1
"420",891,432,183,2.36065573770492,1
"421",892,587,152,3.86184210526316,1
"422",898,2503,582,4.30068728522337,1
"423",899,3217,751,4.28362183754993,1
"424",900,1321,343,3.85131195335277,1
"425",901,634,174,3.64367816091954,1
"426",902,2642,676,3.90828402366864,1
"427",903,3867,905,4.27292817679558,1
"428",904,4700,1050,4.47619047619048,1
"429",905,1601,374,4.2807486631016,1
"430",906,766,187,4.09625668449198,1
"431",907,412,105,3.92380952380952,1
"432",908,5765,1315,4.38403041825095,1
"433",909,1721,417,4.12709832134293,1
"434",910,3578,832,4.30048076923077,1
"435",911,1280,306,4.18300653594771,1
"436",912,7365,1669,4.41282204913122,1
"437",913,4585,1043,4.39597315436242,1
"438",914,2642,636,4.15408805031447,1
"439",915,1447,365,3.96438356164384,1
"440",916,1792,425,4.21647058823529,1
"441",918,717,189,3.79365079365079,1
"442",919,7298,1718,4.24796274738067,1
"443",920,4621,1156,3.99740484429066,1
"444",921,1176,302,3.89403973509934,1
"445",922,2111,470,4.49148936170213,1
"446",923,4898,1116,4.38888888888889,1
"447",924,6982,1716,4.06876456876457,1
"448",926,1715,403,4.25558312655087,1
"449",928,1623,386,4.20466321243523,1
"450",930,1911,445,4.29438202247191,1
"451",931,806,206,3.9126213592233,1
"452",932,747,189,3.95238095238095,1
"453",933,1817,443,4.10158013544018,1
"454",934,1112,304,3.65789473684211,1
"455",936,538,132,4.07575757575758,1
"456",938,677,187,3.62032085561497,1
"457",940,1502,378,3.97354497354497,1
"458",941,389,105,3.7047619047619,1
"459",943,681,171,3.98245614035088,1
"460",945,1041,251,4.14741035856574,1
"461",946,620,161,3.85093167701863,1
"462",947,772,188,4.1063829787234,1
"463",948,488,130,3.75384615384615,1
"464",949,855,215,3.97674418604651,1
"465",950,1238,292,4.23972602739726,1
"466",951,1687,397,4.24937027707809,1
"467",952,969,269,3.60223048327138,1
"468",953,3134,729,4.29903978052126,1
"469",954,1624,383,4.2402088772846,1
"470",955,1722,413,4.16949152542373,1
"471",965,1031,253,4.07509881422925,1
"472",968,2625,715,3.67132867132867,1
"473",969,4494,1057,4.25165562913907,1
"474",971,1097,271,4.0479704797048,1
"475",978,394,100,3.94,1
"476",986,836,232,3.60344827586207,1
"477",991,599,170,3.52352941176471,1
"478",994,1843,450,4.09555555555556,1
"479",996,744,256,2.90625,1
"480",999,939,286,3.28321678321678,1
"481",1004,269,101,2.66336633663366,1
"482",1005,337,142,2.37323943661972,1
"483",1007,691,232,2.97844827586207,1
"484",1009,927,291,3.18556701030928,1
"485",1010,791,242,3.26859504132231,1
"486",1011,368,135,2.72592592592593,1
"487",1012,1115,301,3.70431893687708,1
"488",1013,920,258,3.56589147286822,1
"489",1014,463,136,3.40441176470588,1
"490",1015,783,234,3.34615384615385,1
"491",1016,502,156,3.21794871794872,1
"492",1017,990,276,3.58695652173913,1
"493",1018,400,123,3.2520325203252,1
"494",1019,2129,575,3.70260869565217,1
"495",1020,1270,392,3.23979591836735,1
"496",1021,684,247,2.76923076923077,1
"497",1022,2167,577,3.75563258232236,1
"498",1023,881,221,3.98642533936652,1
"499",1024,409,126,3.24603174603175,1
"500",1025,1058,293,3.61092150170648,1
"501",1027,1088,344,3.16279069767442,1
"502",1028,3937,1011,3.89416419386746,1
"503",1029,2095,568,3.68838028169014,1
"504",1030,994,323,3.07739938080495,1
"505",1031,1110,319,3.47962382445141,1
"506",1032,1941,525,3.69714285714286,1
"507",1033,990,287,3.44947735191638,1
"508",1034,616,169,3.64497041420118,1
"509",1035,3468,882,3.93197278911565,1
"510",1036,6867,1666,4.1218487394958,1
"511",1037,1636,615,2.66016260162602,1
"512",1041,1914,474,4.0379746835443,1
"513",1042,1838,528,3.48106060606061,1
"514",1043,307,108,2.84259259259259,1
"515",1047,1512,434,3.48387096774194,1
"516",1049,1501,451,3.32815964523282,1
"517",1050,558,146,3.82191780821918,1
"518",1057,975,274,3.55839416058394,1
"519",1059,1629,479,3.40083507306889,1
"520",1060,3098,786,3.94147582697201,1
"521",1061,1328,374,3.55080213903743,1
"522",1064,605,209,2.89473684210526,1
"523",1066,729,175,4.16571428571429,1
"524",1069,432,110,3.92727272727273,1
"525",1073,5070,1313,3.86138613861386,1
"526",1077,2961,744,3.97983870967742,1
"527",1078,1427,372,3.83602150537634,1
"528",1079,5266,1326,3.97134238310709,1
"529",1080,3721,926,4.01835853131749,1
"530",1081,1570,434,3.61751152073733,1
"531",1083,579,164,3.53048780487805,1
"532",1084,2810,686,4.09620991253644,1
"533",1085,495,131,3.77862595419847,1
"534",1086,1546,379,4.07915567282322,1
"535",1088,2275,687,3.31149927219796,1
"536",1089,5207,1259,4.13582208101668,1
"537",1090,4675,1143,4.09011373578303,1
"538",1091,1042,373,2.79356568364611,1
"539",1092,2660,751,3.54194407456724,1
"540",1093,2317,680,3.40735294117647,1
"541",1094,4586,1229,3.73148901545972,1
"542",1095,2218,571,3.88441330998249,1
"543",1096,1368,344,3.97674418604651,1
"544",1097,8997,2269,3.96518289995593,1
"545",1099,774,194,3.98969072164948,1
"546",1100,1179,420,2.80714285714286,1
"547",1101,3723,1010,3.68613861386139,1
"548",1103,1577,402,3.9228855721393,1
"549",1104,2041,483,4.22567287784679,1
"550",1120,1634,456,3.58333333333333,1
"551",1124,1515,405,3.74074074074074,1
"552",1125,1455,385,3.77922077922078,1
"553",1126,752,317,2.37223974763407,1
"554",1127,6318,1715,3.68396501457726,1
"555",1128,497,170,2.92352941176471,1
"556",1129,3063,884,3.46493212669683,1
"557",1130,753,231,3.25974025974026,1
"558",1131,934,216,4.32407407407407,1
"559",1132,937,220,4.25909090909091,1
"560",1135,1298,407,3.18918918918919,1
"561",1136,6932,1599,4.33520950594121,1
"562",1147,1197,277,4.32129963898917,1
"563",1148,3976,882,4.50793650793651,1
"564",1150,621,158,3.93037974683544,1
"565",1171,1550,415,3.73493975903614,1
"566",1172,2637,615,4.28780487804878,1
"567",1173,663,198,3.34848484848485,1
"568",1175,10686,2558,4.17748240813135,1
"569",1176,508,129,3.93798449612403,1
"570",1177,587,147,3.99319727891156,1
"571",1178,1029,230,4.47391304347826,1
"572",1179,3353,885,3.78870056497175,1
"573",1183,3570,989,3.60970677451972,1
"574",1185,1793,453,3.95805739514349,1
"575",1186,2031,562,3.61387900355872,1
"576",1187,538,147,3.65986394557823,1
"577",1188,2671,676,3.95118343195266,1
"578",1189,1144,269,4.25278810408922,1
"579",1190,463,132,3.50757575757576,1
"580",1191,640,209,3.0622009569378,1
"581",1192,423,105,4.02857142857143,1
"582",1193,7574,1725,4.39072463768116,1
"583",1194,737,212,3.47641509433962,1
"584",1196,12836,2990,4.29297658862876,1
"585",1197,9976,2318,4.3037100949094,1
"586",1198,11257,2514,4.47772474144789,1
"587",1199,3741,913,4.09748083242059,1
"588",1200,7509,1820,4.12582417582418,1
"589",1201,3398,822,4.1338199513382,1
"590",1203,2646,616,4.29545454545455,1
"591",1204,3658,831,4.40192539109507,1
"592",1205,781,231,3.38095238095238,1
"593",1206,5012,1229,4.07811228641172,1
"594",1207,4107,928,4.42564655172414,1
"595",1208,4990,1176,4.24319727891156,1
"596",1209,696,173,4.02312138728324,1
"597",1210,11598,2883,4.02289281997919,1
"598",1211,995,242,4.11157024793388,1
"599",1212,2137,480,4.45208333333333,1
"600",1213,7084,1657,4.27519613759807,1
"601",1214,8419,2024,4.15958498023715,1
"602",1215,3595,945,3.8042328042328,1
"603",1217,1524,357,4.26890756302521,1
"604",1218,1024,244,4.19672131147541,1
"605",1219,5328,1263,4.21852731591449,1
"606",1220,5283,1341,3.93959731543624,1
"607",1221,7373,1692,4.35756501182033,1
"608",1222,5155,1254,4.11084529505582,1
"609",1223,2063,473,4.3615221987315,1
"610",1224,1826,426,4.28638497652582,1
"611",1225,5876,1382,4.25180897250362,1
"612",1226,916,226,4.05309734513274,1
"613",1227,931,241,3.86307053941909,1
"614",1228,2835,677,4.18759231905465,1
"615",1230,5525,1334,4.14167916041979,1
"616",1231,3060,750,4.08,1
"617",1233,4307,1001,4.3026973026973,1
"618",1234,4797,1131,4.24137931034483,1
"619",1235,2903,697,4.16499282639885,1
"620",1237,1265,299,4.23076923076923,1
"621",1238,1404,351,4,1
"622",1240,8711,2098,4.15204957102002,1
"623",1242,4663,1112,4.19334532374101,1
"624",1243,1295,325,3.98461538461538,1
"625",1244,2931,718,4.08217270194986,1
"626",1245,1434,358,4.00558659217877,1
"627",1246,3425,855,4.00584795321637,1
"628",1247,5354,1261,4.24583663758921,1
"629",1248,2167,514,4.215953307393,1
"630",1249,2936,733,4.00545702592087,1
"631",1250,4115,938,4.38699360341151,1
"632",1251,936,228,4.10526315789474,1
"633",1252,5142,1185,4.33924050632911,1
"634",1253,2315,559,4.14132379248658,1
"635",1254,1943,453,4.28918322295806,1
"636",1256,4191,1028,4.07684824902724,1
"637",1258,4462,1087,4.1048758049678,1
"638",1259,7313,1785,4.096918767507,1
"639",1260,1325,308,4.30194805194805,1
"640",1261,2097,548,3.82664233576642,1
"641",1263,2877,700,4.11,1
"642",1264,1042,257,4.05447470817121,1
"643",1265,9005,2278,3.95302897278314,1
"644",1266,4078,997,4.09027081243731,1
"645",1267,3315,765,4.33333333333333,1
"646",1268,1105,317,3.48580441640379,1
"647",1269,2801,672,4.16815476190476,1
"648",1270,10307,2583,3.99032133178475,1
"649",1271,2257,593,3.80607082630691,1
"650",1272,2752,645,4.26666666666667,1
"651",1273,579,146,3.96575342465753,1
"652",1274,1778,452,3.93362831858407,1
"653",1275,2850,741,3.84615384615385,1
"654",1276,3956,930,4.25376344086022,1
"655",1277,1410,363,3.88429752066116,1
"656",1278,5071,1193,4.25062866722548,1
"657",1279,727,194,3.74742268041237,1
"658",1280,1156,277,4.17328519855596,1
"659",1281,871,216,4.03240740740741,1
"660",1282,3682,943,3.90455991516437,1
"661",1283,1684,403,4.17866004962779,1
"662",1284,2333,541,4.31238447319778,1
"663",1285,3064,803,3.81569115815691,1
"664",1286,1022,285,3.5859649122807,1
"665",1287,2894,704,4.11079545454545,1
"666",1288,4673,1118,4.17978533094812,1
"667",1289,723,182,3.97252747252747,1
"668",1290,826,230,3.59130434782609,1
"669",1291,6729,1628,4.13329238329238,1
"670",1292,2372,591,4.01353637901861,1
"671",1293,2779,671,4.14157973174367,1
"672",1294,4533,1099,4.12465878070974,1
"673",1295,949,266,3.56766917293233,1
"674",1296,2238,560,3.99642857142857,1
"675",1297,1639,442,3.70814479638009,1
"676",1298,1409,387,3.64082687338501,1
"677",1299,3110,732,4.24863387978142,1
"678",1300,1368,330,4.14545454545455,1
"679",1301,1483,373,3.97587131367292,1
"680",1302,3004,768,3.91145833333333,1
"681",1303,1280,310,4.12903225806452,1
"682",1304,5982,1419,4.21564482029598,1
"683",1305,459,121,3.79338842975207,1
"684",1306,490,136,3.60294117647059,1
"685",1307,6387,1568,4.07334183673469,1
"686",1320,2810,925,3.03783783783784,1
"687",1321,2060,549,3.75227686703097,1
"688",1327,1043,355,2.93802816901408,1
"689",1330,348,116,3,1
"690",1332,297,102,2.91176470588235,1
"691",1333,2846,733,3.88267394270123,1
"692",1334,1060,338,3.13609467455621,1
"693",1339,2247,672,3.34375,1
"694",1340,845,216,3.91203703703704,1
"695",1342,761,262,2.90458015267176,1
"696",1343,2522,687,3.67103347889374,1
"697",1344,1416,361,3.92243767313019,1
"698",1345,2044,567,3.60493827160494,1
"699",1346,554,174,3.18390804597701,1
"700",1347,1572,451,3.48558758314856,1
"701",1348,950,238,3.99159663865546,1
"702",1350,1482,409,3.62347188264059,1
